account_name,category,caption,likes_count,comments_count,video_view_count,engagement,polarity,subjectivity,flesch_kincaid_grade
YouthKiAwaaz(images),Political,"From Ajmer Sharif to the city’s narrow lanes, three young women picked up their cameras to ask one simple, unsettling question: “Ajmer ki ladkiyan kahan hain?”

They are everywhere, yet somehow invisible - in classrooms, at bus stops, in markets, moving quickly through the city each day. Their presence feels fleeting, always in transit, never rooted in the rhythms of public life.

This is not just Ajmer’s story. Across Indian cities, women’s movements are shaped by invisible boundaries of time, safety, and expectation. Public spaces belong to them too, yet the freedom to simply be in those spaces is often denied.

This youth-led film, created during the Cities for Youth fellowship with Safetipin, shines a light on that absence. Through conversations, street interviews, and lived observations, it asks what our cities might look like if women were as visible, comfortable, and rooted in public space as men.

Shot across Ajmer’s landmarks - its parks, buses, markets, and the shrine that holds its heart - the project is both a record and a reclaiming. A reminder that a city only feels whole when its women are not just passing through it, but shaping its everyday life.

This Urban October, Youth Ki Awaaz and Safetipin come together to spotlight how young people are reshaping their cities and reclaiming their spaces.

[Ajmer, Rajasthan, Ajmer ki ladkiyan, Safetipin, Youth Ki Awaaz, Urban October, public spaces, gender equality, women safety, Indian cities, women in public, feminism in India, female filmmakers, city building, local stories, women in public life, gender and safety, civic participation, intersectional feminism, youth activism, urban storytelling]

#AjmerKiLadkiyan #Safetipin #YouthKiAwaaz #UrbanOctober #CitiesForYouth #WomenInPublicSpaces #GenderEquality #FeminismInIndia #SafeCities #WomenEmpowerment #YouthVoices #ReclaimTheCity #Ajmer #Rajasthan #GenderJustice #WomenSafety #CivicAction #PublicSpacesForAll #UrbanIndia #YoungFilmmakers #SocialChange #HerCityToo #FeministVoices #CommunityStories #ReclaimingSpaces #fyp #explorepage #ｆｏｒｙｏｕｒｐａｇｅ",168,1,0,170.0,0.02586805555555556,0.2992063492063492,14.585198961937717
YouthKiAwaaz(images),Political,"""True justice for Hariom means more than arresting his killers. It means confronting the social, political, and digital roots of such violence. Hariom’s lynching is not an isolated act, it is a symptom of a larger moral crisis. If mobs can decide who deserves to live, then law, faith, and democracy lose their meaning. The question before us is not only who killed Hariom, but what kind of nation we are becoming,"" Rohan writes on Youth Ki Awaaz.

[Dalit rights, Rae Bareli, Hariom, lynching in India, caste violence, Uttar Pradesh, democracy in danger, political violence, caste discrimination, Yogi Adityanath, Rahul Gandhi, social justice, human rights, caste system, mob justice, India politics, BJP, Congress, caste hate, constitutional values, Ambedkarite movement, Dalit identity, caste hierarchy, communal tension, law and order, justice system, democracy lynched, caste oppression, Babasaheb Ambedkar, India today, police brutality, human dignity, caste atrocities, social inequality, mob lynching, caste-based hate crimes, Indian constitution, Dalit voices, equality in India, justice for Hariom, democracy under threat]

#RaeBareli #Hariom #DalitLivesMatter #CasteViolence #JusticeForHariom #StopLynching #UttarPradesh #DemocracyInDanger #CasteDiscrimination #IndiaPolitics #HumanRights #SocialJustice #CasteSystem #Ambedkarite #DalitVoices #ConstitutionalMorality #EqualityForAll #CasteHate #EndCasteViolence #SpeakUpIndia #NoMoreSilence #MobJustice #SaveDemocracy #JusticeDelayedJusticeDenied #YouthKiAwaaz #fyp #explorepage #ｆｏｒｙｏｕｒｐａｇｅ",1838,24,0,1886.0,0.01681818181818181,0.40249999999999997,21.534791666666667
YouthKiAwaaz(images),Political,"""We deserve doctors who say 'I don’t know' instead of hiding behind lifestyle blame. We deserve honest conversations, not dismissive platitudes. We deserve research, treatment options beyond the pill, and recognition that symptom management is not the same as healing.

We deserve medical education that teaches doctors about women’s health beyond pregnancy and contraception. We deserve a system that values our health for its own sake. We deserve to stop being told to 'come back when you want to get pregnant.' We deserve to be treated as full human beings, not as incubators for future children,"" Krish writes on Youth Ki Awaaz.

[PCOD, PCOS, women’s health, hormonal imbalance, reproductive rights, period pain, menstrual health, medical neglect, healthcare bias, women’s experiences, patient voice, body autonomy, women doctors, gender bias, health awareness, polycystic ovarian syndrome, medical gaslighting, feminist health, invisible illnesses, endometriosis, healthcare reform, mental health, self advocacy, wellness culture, body positivity, chronic illness, Indian healthcare, youth voices, reproductive justice, stigma and shame, period taboos, healthcare inequality, patient stories, wellness myths, lifestyle disease, women empowerment, health literacy, medical system, hormone health, women’s rights]

#PCODAwareness #PCOSJourney #WomensHealthMatters #BreakTheSilence #HealthNotShame #MedicalGaslighting #MyBodyMyVoice #PeriodTalks #FeministHealth #PCOSAwarenessIndia #InvisibleIllness #WomensVoices #YouthKiAwaaz #HealthForHer #ListenToWomen #ReproductiveJustice #EndTheStigma #HealthcareBias #PCOSStruggles #HormonalHealth #MyStoryMatters #GirlsDeserveBetterCare #WellnessNotBlame #HealthEquality #PCOSIndia #fyp #explorepage #foryourpage #ɢᴏᴠɪʀᴀʟ",282,4,0,290.0,0.07888888888888887,0.2933333333333333,19.371309523809526
YouthKiAwaaz(images),Political,"""Periods kaa matlab healthy hainn aap"" - a line from Whisper’s initiative that celebrates early menstruation awareness.

In India, menstruation begins in kids’ lives sometimes as early as 8, yet many lack the knowledge and support to manage it. Without proper education and access to sanitary products, millions risk missing school, losing opportunities, and facing stigma at a young age.

The reality is harsher than we talk about. Periods are still treated as shameful or “dirty,” conversations are silenced, and young menstruators are forced to hide or feel embarrassed. This stigma can cause isolation, anxiety, and even dropout from school, making a natural and healthy process a source of fear instead of empowerment.

According to UNICEF's 2023 report, 23% of students in India miss school due to menstruation-related challenges. Awareness, access, and support can change this narrative.

Periods are a sign of health, not a hurdle. Let’s empower the next generation with knowledge, dignity, and the freedom to stay in school.

Spread awareness. Break stigma. Support period education.

[ad, best ad, social awareness, advertising, Whisper, sanitary pads, menstruation, period awareness, early periods, menstrual health, girls education, school dropout, break stigma, period education, health empowerment, young menstruators, India, UNICEF, gender equality, youth empowerment]

#ad #bestad #socialawareness #advertising #Whisper #sanitarypads #menstruation #periodawareness #earlyperiods #menstrualhealth #girlseducation #schooldropout #breakstigma #perieducation #healthempowerment #youngmenstruators #India #UNICEF #genderequality #youthempowerment #reelitfeelit #ReelWithPurpose #ReelOfTheDay #foryourpage #explorepage #hindiad #india #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp",650,10,7539,745.39,0.11157407407407408,0.32731481481481484,15.864727074235809
YouthKiAwaaz(images),Political,"CHORUS (Collective Hindsight on Real, Unfiltered Stories) is a unique, fortnightly series by Youth Ki Awaaz that draws from over a decade of unfiltered storytelling by young Indians. With more than 200,000 contributors writing real-life stories written on our open platform, CHORUS analyzes this rich, community-generated archive to uncover hidden patterns, fresh insights, and collective wisdom around critical themes.

CHORUS is rooted in the belief that real change begins with listening to what everyday people are saying, feeling, and experiencing. Unlike conventional journalism and unstructured public polls, YKA has always curated a space for raw, unsolicited, and deeply personal stories and informed opinions.

In Edition 1 of CHORUS, we zoom in on women and workplaces, traced across stories told by women about workplaces and households, about care and compromise, about the quiet recalibration of self. Read the full analysis on the Youth Ki Awaaz website (first link in our bio) to understand what women are navigating, resisting, and reimagining every single day.

[women at work, gender equality, workplace bias, unpaid care work, double burden, marriage and career, motherhood and work, Indian women, youth voices, gender data, storytelling platform, real stories, feminist analysis, data journalism, community insights, career and gender, youth ki awaaz, CHORUS series, collective hindsight, personal narratives, gendered expectations, work-life balance, women’s rights, gender justice, societal pressure, invisible labour, systemic inequality, pandemic impact, working mothers]

#womenatwork #genderequality #invisiblelabour #youthvoices #realstories #workplacebias #indianwomen #datadriven #genderjustice #workingmoms #carework #doubleburden #communityinsights #chorusbyyka #publicpolicy #policymakers #datadriven #datascience #dataanalyais #storytellingmatters #report #thinktank #india #fyp #foryourpage #explorepage #viralpost",78,0,0,78.0,0.09731645166427776,0.4173753782449435,22.945239977413895
YouthKiAwaaz(images),Political,"""In the era of intolerance, where a sneezing against the will could cost you a jail term, imagining a magnum opus like this is impossible without satisfying the narratives of propagandists. In the end, Haider is not just an adaptation of Hamlet, perhaps, it’s the last bastion of creative freedom in Indian cinema with an uncompromising work that reminds us of the cost of greed, power, propaganda, and silence,"" Himanshu writes on Yoth Ki Awaaz.

[Haider, Vishal Bhardwaj, Shahid Kapoor, Tabu, Irrfan Khan, Shraddha Kapoor, Hamlet adaptation, Curfewed Night, Basharat Peer, Kashmir conflict, Indian cinema, Bollywood classics, cinematic freedom, creative freedom, censorship in Bollywood, banned movies India, political films, artistic expression, Indian filmmakers, Shakespeare in Bollywood, Hamlet in India, cinematic storytelling, Indian film analysis, Bollywood criticism, Kashmir in cinema, Haider analysis, Vishal Bhardwaj trilogy, Maqbool, Omkara, Haider scenes, Indian art films, Bollywood gems, Shahid Kapoor performance, Bollywood storytelling, film lovers India, cult Bollywood movies, Indian social commentary, Bollywood art cinema, freedom of expression India, Bollywood creativity]

#Haider #VishalBhardwaj #ShahidKapoor #Tabu #ShraddhaKapoor #IrrfanKhan #BollywoodCinema #IndianCinema #CinephileIndia #FilmLovers #BollywoodReel #CinemaOfIndia #CreativeFreedom #PopCultureIndia #BollywoodAnalysis #KashmirInCinema #BollywoodStorytelling #DesiMovies #ArtCinemaIndia #BollywoodLegends #ShakespeareInBollywood #HamletAdaptation #RevisitingHaider #IndianFilmCommunity #BollywoodCulture #fyp #explorepage #foryourpage #ɢᴏᴠɪʀᴀʟ",4242,27,0,4296.0,0.08333333333333336,0.4777777777777778,36.20410256410257
FilterCopy,Entertainment,"Mai akele hi kaafi hu 😂

#FCReels",818,21,42651,1286.51,0.0,0.0,-1.4499999999999993
FilterCopy,Entertainment,"Kaise mujhe tum mil gayi ✨️

#FCReels",1363,23,20507,1614.07,0.0,0.0,0.5166666666666693
FilterCopy,Entertainment,"Dad in parallel universe 🤣

#FCReels",388,13,5079,464.79,0.0,0.0,7.600000000000001
FilterCopy,Entertainment,"Sukoon toh ismai hi hai 🤣

#FCReels",414,13,5630,496.3,0.0,0.0,0.5166666666666693
FilterCopy,Entertainment,"Kya lekin me toh hu na 😢 

Ft:-@roshanyadav____ 

#FCOriginals",441,5,5531,506.31,0.0,0.0,5.230000000000004
FilterCopy,Entertainment,"Tag your sibling!
Ft. @_pranavgoel__ @sanika.dewade 

#fcoriginals 

[chai bana aur sabko pila, big boss, trending sound, sibling memes, chai bana, awez darbar]",1307,21,21822,1567.22,0.2,0.25,6.936363636363637
FilterCopy,Entertainment,"Sound guy? Music guy? Or future crush? 🤭 Find out how it all begins in Episode 1! #IshqAtCampus

Ft. @maahiforyou @itanyasharma",4892,277,165086,7096.86,0.2,0.2625,6.010000000000002
FilterCopy,Entertainment,"One guitar 🎸, one glance 👀 …does this love story stand a chance? Episode 2 here! #IshqAtCampus

Ft. @maahiforyou @itanyasharma",2782,165,24019,3352.19,0.625,0.6,5.6200000000000045
FilterCopy,Entertainment,"Will Kayanat bring Maahi and Tanya together or take her away forever? 💔 Episode 3 is here! #IshqAtCapmus

Ft. @maahiforyou @itanyasharma",1481,45,9741,1668.41,0.0,0.0,7.779999999999998
FilterCopy,Entertainment,"that’s the way maahi way 😌
#FCReels",3481,9,27995,3778.95,0.0,0.0,-1.4499999999999993
FilterCopy,Entertainment,"Finally sapna nahi tuta 😭

#FCReels",12046,68,85067,13032.67,0.0,1.0,7.600000000000001
FilterCopy,Entertainment,"Successful kab houga 😭 

#FCReels",1724,18,35076,2110.76,0.75,0.95,3.6700000000000017
FilterCopy,Entertainment,"Imposter in the house 🤣

Ft @roshanyadav____

[Messi, Trending, Football Soccer, GOAT tour, India, Leo Messi, Messi, lionel Messi, Messi lndia tour, Argentina, Inter Miami, Barcelona,goat tour, fyp, explore, trending , relatable]

#Messilnindia #MessiTourlndia #Messi2025 #MessiLive #MessiMagic #Footballnindia #MessiFanslndia #MessiGOAT #MessiLegend #IndiaWelcomesMessi 

#FCOriginals",1565,28,15532,1776.32,0.0,0.0,27.165853658536587
FilterCopy,Entertainment,"Wait for it!
Ft. @sanika.dewade 

#fcoriginals 

[Transition, diwali transition, Diwali meme, trending audio, transition audio, whip trend]",1639,28,25564,1950.64,0.0,0.0,12.713235294117649
FilterCopy,Entertainment,"Aisa mere sath hi kyu hota hai 😭

Ft @sanika.dewade

#FCOriginals",1122,20,21339,1375.39,-0.5,0.5,8.370000000000001
FilterCopy,Entertainment,"@ your bro 🔥🔥

#FCReels",2110,29,36114,2529.14,0.0,0.0,-2.619999999999999
FilterCopy,Entertainment,"Those were the days ✨️

#FCReels",1986,15,8455,2100.55,0.0,0.0,-1.8399999999999999
FilterCopy,Entertainment,"Tag that sher 🐯😂 

#FCReels",16087,62,84453,17055.53,0.0,0.0,-2.2299999999999986
FilterCopy,Entertainment,"Aasan hai kya aise jeena 😭

#FCReels",2676,12,64714,3347.14,0.0,0.0,-1.4499999999999993
FilterCopy,Entertainment,"Nahi jana 😭 

#FCReels",10824,62,80105,11749.05,0.0,0.0,1.3133333333333361
